video_id,video_url,title,description,published_at,duration_seconds,is_short,recording_lat,recording_lng,recording_location_description,view_count,like_count,comment_count,thumbnail_url
nyHcINO1-qo,https://www.youtube.com/watch?v=nyHcINO1-qo,8 Budget Tips to Travel Europe on $30/Day,"Europe is NOT as expensive as people make it seem to be!!! 

I've spent more than 1 year of my life in Europe, visiting every single country on the continent, and I promise you it's not as expensive as you think... Traveling around Europe can EASILY be done on $30/day, as long as you prioritize your expenses. No more excuses!

Anyone else agree with me? 

Music by Kevin MacLeod

► Subscribe for more travel videos: http://bit.ly/2hyQnZ1
► Travel Blog: https://drewbinsky.com/

FIND ME ON SOCIAL MEDIA:
Facebook: https://www.facebook.com/drewbinsky/
Instagram: https://www.instagram.com/drewbinsky/
Twitter: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/",2017-12-03T09:36:02Z,210,False,,,,718179,19413,744,https://i.ytimg.com/vi/nyHcINO1-qo/maxresdefault.jpg
bwYuv_kzvCU,https://www.youtube.com/watch?v=bwYuv_kzvCU,12 Wacky Things About Korean Culture,"✅ SUBSCRIBE for More Travel Videos: http://bit.ly/2hyQnZ1
📝 Get My Top 100 Travel Pics FREE! https://bit.ly/3Fsk0qo

I love South Korea!   This video is looooong overdue.

I've spent more time in South Korea (22 months) than any other country besides the U.S.A.  I find South Korean culture to be one of the strangest, yet most exciting and fascinating cultures in the world. 

When I taught English in South Korea, I was living in a small village (called Jin-sa-ri) about 40 miles south of Seoul.  I was one of 4 foreigners in my town, so it's safe to say I know Korean culture very well... Nobody spoke a lick of English in my town, so therefore, I learned how to speak Korean conversationally.  I also trained to get a black belt in Taekwondo.  Some of my best memories in my early 20s are in South Korea. 

This video represents some of the most interesting and wacky things I find about Korean culture. 

Have you ever been to South Korea? Do you agree or disagree with any of my points?  Do you have any questions about traveling to South Korea? Let me know in the comments below!

#southkorea #korea #asia 

Music by Kevin MacLeod

FIND ME ON SOCIAL MEDIA:
Instagram: https://www.instagram.com/drewbinsky/
Facebook: https://www.facebook.com/drewbinsky/
Twitter: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME:
partnerships@drewbinsky.com",2017-11-29T14:33:18Z,177,False,,,,1402983,20913,1529,https://i.ytimg.com/vi/bwYuv_kzvCU/maxresdefault.jpg
9hxVWjW4TuM,https://www.youtube.com/watch?v=9hxVWjW4TuM,I Went On North Korea's Metro (It's Insane!),"Did you know that Pyongyang, North Korea has the deepest underground public transportation system ON EARTH? It goes 360 feet below the ground!! 

Before my trip to Pyongyang last April, I wasn't aware how complex and fascinating the metro system is -- and honestly, it was the best place to be surrounded by North Korean people and watch their culture unfold right in front of my eyes. 

Would you ever visit North Korea?  Did you know that this metro exists in North Korea?

#northkorea #metro #travel 

► Subscribe for more travel videos: http://bit.ly/2hyQnZ1
► Travel Blog: https://drewbinsky.com/

FIND ME ON SOCIAL MEDIA:
Facebook: https://www.facebook.com/drewbinsky/
Instagram: https://www.instagram.com/drewbinsky/
Twitter: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/",2017-11-20T14:50:28Z,98,False,,,,1885015,15725,1797,https://i.ytimg.com/vi/9hxVWjW4TuM/maxresdefault.jpg
wrJdpdMDqDM,https://www.youtube.com/watch?v=wrJdpdMDqDM,One Step Closer to Peace Among Israel & Palestine,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Regardless of your views on Israel and Palestine, this video will widen your perspectives.

The duel-narrative tour that I just had around Jerusalem, by two native Jerusalemites — Yuval (an Israeli Jew) and Samer (a Palestinian Muslim), was life changing, to say the least. It's extremely rare to get a duel-narrative tour of Jerusalem, and I learned more than I ever thought I'd know about the history and politics of Israel & Palestine.

From hearing their real-life stories of growing up in segregated Jerusalem, which challenges they've faced, and how they connect to certain parts of the city — to witnessing them being friends and colleagues today, treating each other equally and with respect — is very humbling and reassuring, and this experience has restored my faith in humanity.

I know there are more Yuvals and Samers out there, either living in Israel/Palestine or elsewhere in the world, who treat each other equally and respectfully, despite their religion and/or differences. Maybe — just maybe — this video will spark a light that will start a movement towards peace for Israel and Palestine. I sure hope so.

This video was by far the most challenging one I've made - from the planning stages, to the on-site shooting (i.e. security checkpoints) and especially, the tedious editing process which took me pretty much 2 full days. I am proud of how it turned out, and I truly hope your perspectives have been opened, or you've learned something new by watching this video.

I welcome your thoughts, opinions and constructive criticism (which I know this will get a lot of)… But I'd like you to think twice about how you say things... If you are going to be an online troll — full of hate and ignorance, and someone who causes further conflict through foolish comments — then please turn your attention elsewhere. I know there are plenty of cat videos on YouTube that you'll probably enjoy ;)

I will only be responding to carefully thought-out comments, reactions and questions in this thread.

Thanks again for watching, and the best is yet to come :)

Music: Kevin MacLeod

► Subscribe for more travel videos: http://bit.ly/2hyQnZ1
► Travel Blog: https://drewbinsky.com/

FIND ME ON SOCIAL MEDIA:
Snapchat @drewbinsky
Instagram: https://www.instagram.com/drewbinsky/
Facebook: https://www.facebook.com/drewbinsky/
Twitter: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/",2017-10-12T13:27:42Z,283,False,,,,127401,4008,683,https://i.ytimg.com/vi/wrJdpdMDqDM/maxresdefault.jpg
PoUStFTUylI,https://www.youtube.com/watch?v=PoUStFTUylI,I Did The $100 Layover Budget Challenge in Hong Kong,"I just went on the most insane 24 hour visa-run to Hong Kong -- where I budgeted myself $100USD to see how much fun I could have. I was nonstop eating, partying and exploring -- you seriously won't believe how many things I did and bought for under $100!

My adrenaline is still rolling as I've been editing this video (which took me 15+ hours)... I love Hong Kong!

► Subscribe for more travel videos: http://bit.ly/2hyQnZ1
► Travel Blog: https://drewbinsky.com/

FIND ME ON SOCIAL MEDIA:
Snapchat @drewbinsky
Instagram: https://www.instagram.com/drewbinsky/
Facebook: https://www.facebook.com/drewbinsky/
Twitter: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME:
tream@drewbinsky.com

Music: Audio Autix",2017-08-02T02:21:22Z,217,False,,,,340019,5448,323,https://i.ytimg.com/vi/PoUStFTUylI/maxresdefault.jpg
5rfBMj6AQCQ,https://www.youtube.com/watch?v=5rfBMj6AQCQ,This Is A Different Perspective of Manila,"Manila is a city of contrasts, with some 21 million people in the metropolitan area, and about 5 million of them living in squatter areas (slums).   

I have been living in Manila all summer long, and I wanted to make this video to show you a new side of Manila that you probably don't know exists.  

Making this video in Manila was a challenge, but it has been the most touching video I've made thus far.  

My idea was to bring food and school supplies to kids living in the San Andres Bukid Squatter's area of Manila — where 120,000 people live within 1 square kilometer and on less than $1USD per day.  

I welcome your thoughts, comments and feedback on my video in Manila. 

► Subscribe for more travel videos: http://bit.ly/2hyQnZ1
► Travel Blog: https://drewbinsky.com/

FIND ME ON SOCIAL MEDIA:
Snapchat @drewbinsky
Instagram: https://www.instagram.com/drewbinsky/
Facebook: https://www.facebook.com/drewbinsky/
Twitter: https://twitter.com/drewbinsky

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME:
team@drewbinsky.com

Music: Ben Sound & Audio Autix",2017-07-21T09:50:08Z,270,False,,,,115054,3608,349,https://i.ytimg.com/vi/5rfBMj6AQCQ/maxresdefault.jpg
tRnV2P5T5VA,https://www.youtube.com/watch?v=tRnV2P5T5VA,My 3 Day Trip to North Korea (Not What You Think),"✅ SUBSCRIBE for More Travel Videos: http://bit.ly/2hyQnZ1
📝 Get My Top 100 Travel Pics FREE! https://bit.ly/3Fsk0qo

I just went on a 3 day guided tour in Pyongyang, North Korea, and I put together this short video/documentary from my bizarre trip.    

Please keep in mind that this video is about my own personal experiences in North Korea, so take what I say with a grain of salt.  I am well aware that all tours to North Korea are organized and preplanned, and what I saw was a skewed perspective (a small fraction) of the realities that may exist behind closed doors.   

My goal in making this video (and all videos) has always been the same – to focus on spreading happiness & positivity in our world by connecting with people across the globe.  While it’s a bit more challenging to do this in North Korea, I tried my best to show you a different side of North Korea and connect with the people – apart from all the negativity the media has brought about to this nation. 

Many of you know my deep love, appreciation, and connection with Korea, as I lived and taught English in Seoul for 2 years.  I can speak Korean conversationally, so I used my ability to meet eye-to-eye with as many North Koreans as I could to have conversations with them.   Most people I came across were friendly and kind-hearted, even after telling them I was American.  I was really humbled to experience this. 

I welcome your thoughts, feedback, and questions about my trip to North Korea.  If you enjoy this video, please share it to help spread the message of peace and positivity within North Korea.

#northkorea #asia #travel  

Music: Ben Sound & Audio Autix

FIND ME ON:
► INSTAGRAM: https://www.instagram.com/drewbinsky/
► TIK TOK: https://www.tiktok.com/@drewbinsky
► FACEBOOK: https://www.facebook.com/drewbinsky/ 
► YOUTUBE 2ND CHANNEL: https://rb.gy/a65sj

👨🏻‍🦰 WHO AM I? 
I'm Drew Binsky and I have been to EVERY country in the world (197/197).  I make documentaries about interesting people and cultures in faraway places.  My ultimate goal is to inspire you to travel because I think it's the best education that you can get.  And our planet is beautiful!

MOST POPULAR YOUTUBE VIDEOS:
► He Is The Ice Man: http://y2u.be/VF8dkjEdKNo
► Tallest Humans on Earth: http://y2u.be/u03kNQNclGY
► He Hasn't Slept Since 1962: http://y2u.be/EDx1JvPEtxs
► 3 Things You Can't Do in North Korea: http://y2u.be/mNsx0Nqryos
► Why is Everything Free in Pakistan?: http://y2u.be/CWeWxl7ruGE

🙏 GET IN TOUCH!
► Website: https://world.drewbinsky.com/
► Email: partnerships@drewbinsky.com

*Some of the links or other products that appear on this video are from companies which I earn an affiliate commission or referral bonus at no additional cost to you. All opinions are my own. The content in this video is accurate as of the posting date. Some of the offers mentioned may no longer be available.",2017-04-24T17:51:06Z,250,False,,,,6659955,106980,14543,https://i.ytimg.com/vi/tRnV2P5T5VA/maxresdefault.jpg
Nptd5EdrmKc,https://www.youtube.com/watch?v=Nptd5EdrmKc,Golfing in Dalat - South Vietnam,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

I just played one of the most beautiful golf courses on earth (Sacom Tuyen Lam Golf Resort in Dalat) -- here was my experience. 

► Subscribe for more travel videos: http://bit.ly/2hyQnZ1
► Travel Blog: https://drewbinsky.com/

FIND ME ON SOCIAL MEDIA:
Snapchat @drewbinsky
Instagram: https://www.instagram.com/drewbinsky/
Facebook: https://www.facebook.com/drewbinsky7/
Twitter: https://twitter.com/drewbinsky7

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME:
drew[at]drewbinsky[dot]com

♫ Music ♪
Calling on Dolphine - Fourstones
Breakfast in New York - Stefan Kartenberg
http://dig.ccmixter.org/film",2017-01-17T04:11:52Z,126,False,,,,15030,302,27,https://i.ytimg.com/vi/Nptd5EdrmKc/maxresdefault.jpg
zFKviQHldBs,https://www.youtube.com/watch?v=zFKviQHldBs,A Tour of Our Apartment in Hanoi,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

It's been a week since we moved into our apartment in Hanoi -- here is the grand tour!  

► Subscribe for more travel videos: http://bit.ly/2hyQnZ1
► Travel Blog: https://drewbinsky.com/

FIND ME ON SOCIAL MEDIA:
Snapchat @drewbinsky
Instagram: https://www.instagram.com/drewbinsky/
Facebook: https://www.facebook.com/drewbinsky7/
Twitter: https://twitter.com/drewbinsky7

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME:
drew@drewbinsky.com

♫ Music ♪
Paper Planes - Durden ft. Airtone
http://dig.ccmixter.org/",2017-01-07T16:46:10Z,220,False,,,,67816,1421,116,https://i.ytimg.com/vi/zFKviQHldBs/maxresdefault.jpg
h5Y-VoMuIkg,https://www.youtube.com/watch?v=h5Y-VoMuIkg,Wadi Shab - The Hidden Wonder of Oman,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Wadi Shab was one of the most fascinating natural wonders I've experienced on earth.   This video is just the tip of the iceberg! 
► Subscribe for more travel videos: http://bit.ly/2hyQnZ1
► Travel Blog: https://drewbinsky.com/

FIND ME ON SOCIAL MEDIA:
Snapchat @drewbinsky
Instagram: https://www.instagram.com/drewbinsky/
Facebook: https://www.facebook.com/drewbinsky7/
Twitter: https://twitter.com/drewbinsky7

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME:
drew@drewbinsky.com

♫ Music ♪
Arc North - Meant to Be
https://soundcloud.com/arcnorth",2017-01-04T14:01:13Z,84,False,,,,61173,1521,107,https://i.ytimg.com/vi/h5Y-VoMuIkg/maxresdefault.jpg
BwhjfrqpCEU,https://www.youtube.com/watch?v=BwhjfrqpCEU,"Why I'm Moving to Hanoi, Vietnam","📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Welcome to my very first vlog!  Find out why I'm moving to Hanoi, Vietnam. 

► Subscribe for more travel videos: http://bit.ly/2hyQnZ1
► Travel Blog: https://drewbinsky.com/

FIND ME ON SOCIAL MEDIA:
Snapchat @drewbinsky
Instagram: https://www.instagram.com/drewbinsky/
Facebook: https://www.facebook.com/drewbinsky7/
Twitter: https://twitter.com/drewbinsky7

MORE ABOUT ME:
https://drewbinsky.com/about/

CONTACT ME:
drew@drewbinsky.com

♫ Music ♪
Defqwop - Into the Ether
http://bit.ly/2ieJRaX",2016-12-30T09:53:12Z,222,False,,,,87954,2045,130,https://i.ytimg.com/vi/BwhjfrqpCEU/maxresdefault.jpg
jw1hRXbKbxU,https://www.youtube.com/watch?v=jw1hRXbKbxU,Golfin' Around the World,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

I've played more than 500 rounds of golf in 15+ countries.  Here are some highlights!",2016-12-11T01:41:24Z,126,False,,,,5329,92,6,https://i.ytimg.com/vi/jw1hRXbKbxU/maxresdefault.jpg
0T_qdM7Wtro,https://www.youtube.com/watch?v=0T_qdM7Wtro,Travel Hungry Trailer,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

This is the trailer video for my travel show called Travel Hungry.  We shot amazing content across Bangkok, Taipei and Hong Kong.  More on my blog, drewbinsky.com",2016-11-21T18:05:46Z,135,False,,,,9891,331,13,https://i.ytimg.com/vi/0T_qdM7Wtro/maxresdefault.jpg
_WjOcaOKV6U,https://www.youtube.com/watch?v=_WjOcaOKV6U,60 Countries in 60 Seconds - A Fun Travel Compilation Video,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Join my travels on Snapchat @drewbinsky :)

I just put together a fun little video of my travels over the last few years.  More of my travels on my blog drewbinsky.com. I hope you enjoy it!

Song: Midnight in Tokyo by Blue Fox Music",2016-11-10T22:32:24Z,62,False,,,,18671,381,18,https://i.ytimg.com/vi/_WjOcaOKV6U/maxresdefault.jpg
muDJhexX-vI,https://www.youtube.com/watch?v=muDJhexX-vI,My Guinness World Record: 12 UNESCO Sites in 24 Hours,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

From November 2-3, 2016, my friend Rodrigo and I set a Guinness World Record by visiting 12 UNESCO World Heritage Sites in less than 24 hours!  We started in Quedlinburg, Germany and ended in Amsterdam.  What a thrill!",2016-11-08T15:32:47Z,428,False,,,,20045,567,27,https://i.ytimg.com/vi/muDJhexX-vI/maxresdefault.jpg
OmXR8Z68u-o,https://www.youtube.com/watch?v=OmXR8Z68u-o,"Bungee Jumping in Sigulda, Latvia","📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

I went bungee jumping for the 4th time in Sigulda, Latvia and it was amazing! Follow my travels on Snapchat @drewbinsky",2016-07-16T22:03:30Z,114,False,,,,17436,535,138,https://i.ytimg.com/vi/OmXR8Z68u-o/maxresdefault.jpg
d_CrRxQC9KA,https://www.youtube.com/watch?v=d_CrRxQC9KA,Snapchatting at McDonald's in 45+ Countries @drewbinsky,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

I have eaten at McDonald's in over 45 Countries -- find out why & see some of my best McSnapchat moments around the world!

Follow my adventures on Snapchat @drewbinsky",2016-03-31T09:35:04Z,112,False,,,,8847,167,19,https://i.ytimg.com/vi/d_CrRxQC9KA/sddefault.jpg
YvvE5BTXrI8,https://www.youtube.com/watch?v=YvvE5BTXrI8,Drew Binsky's Travel Snapchat Reel (@drewbinsky),"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Drew has emerged as one of the world's top travel Snapchatters, getting 8-10K views per snap.  This video is a highlight reel of some of his top snaps across 75 countries since 2012.",2016-02-01T19:16:57Z,62,False,,,,5872,95,7,https://i.ytimg.com/vi/YvvE5BTXrI8/maxresdefault.jpg
-Z9jbUWPCCA,https://www.youtube.com/watch?v=-Z9jbUWPCCA,2015 GoPro Selfie Video in 33 Countries,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Snapchat - @drewbinsky

A compilation of my best travel moments of 2015!  Hope you enjoy it, and stay tuned for big things in 2016 :)

Instagram - @drewbinsky
Blog: www.thehungrypartier.com

Licensed Music: Pinkzebra - Walk Through Life
Edited by: Ethan Moore",2015-12-24T16:03:44Z,72,False,,,,18897,371,29,https://i.ytimg.com/vi/-Z9jbUWPCCA/sddefault.jpg
KBB-hXT4wd4,https://www.youtube.com/watch?v=KBB-hXT4wd4,Being a Ginger in Seoul - Interviewing 10 Koreans,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Ever wonder what it'd be like to be a ginger in Seoul, Korea?  Well, I went around Seoul and interviewed 10 Koreans and asked them funny questions about my ginger hair.  I spoke in both Korean and English. Their reactions are hilarious because many of them have never seen ginger hair before! Please comment with your thoughts and questions :)

For more things to do in Seoul, please see my blog post: http://thehungrypartier.com/seoul-2/",2015-05-02T15:28:45Z,192,False,,,,39660,626,77,https://i.ytimg.com/vi/KBB-hXT4wd4/maxresdefault.jpg
f0nMrEo64dI,https://www.youtube.com/watch?v=f0nMrEo64dI,Inside look of the Biggest Slum in Mumbai (DHARAVI),"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

In Mumbai, India, I took a tour of the biggest slum in the world called Dharavi.  

Also made famous by the movie Slumdog Millionaire, Dharavi has well over 1 million people living in a space that's half the size of Central Park in NYC. Walking through Dharavi was the most eye-opening and real experience that I've ever had. At first, I was nervous and I thought it'd be unsafe and scary, but I was proven wrong. I learned how productive the people work and how much this slum produces to the Indian economy. Everything there is VERY well organized with industrial factories and residential neighborhoods. Dhravi is over a billion-dollar industry, using recycled foods to produce everything from aluminum to leather to pottery, and they make everything by hand. The poverty levels and dirty streets are nothing like I've seen in my life, with most people working 15 hours a day in extreme hot weather for just $1-3 USD per day. But above all, most people didn't seem unhappy. I saw hundreds of smiling faces on the kids as they were giving me hi-fives when I walked past them. It was both humbling and mentally exhausting and something I'll never forget. I think everyone should see Dharavi with their eyes because then you'll begin to appreciate how much you have in life.

For more, check out my travel blog http://thehungrypartier.com/",2015-03-27T09:06:23Z,149,False,,,,67691,587,59,https://i.ytimg.com/vi/f0nMrEo64dI/maxresdefault.jpg
oclF4hFftPM,https://www.youtube.com/watch?v=oclF4hFftPM,Taekwondo Training to get a Black Belt in Korea,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

I trained Taekwondo every Mon-Fri for 1 year in Korea to get a black belt! I was teaching English in a small village just outside of Seoul.  It was such a cool experience!  This video of Taekwondo was shot on my Gopro during my last class, when I was finally presented with a black belt.  I love Taekwondo!",2015-03-25T09:54:09Z,280,False,,,,26183,325,59,https://i.ytimg.com/vi/oclF4hFftPM/maxresdefault.jpg
xkPA_4m6UG4,https://www.youtube.com/watch?v=xkPA_4m6UG4,Farewell Video: Korean Middle School,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

I taught English for 18 months at Yangjin Middle School in Anseong, South Korea.  I made this farewell video on the last day of school so I can remember all of my amazing students! I am going to miss them :(",2015-02-24T09:03:37Z,173,False,,,,12921,324,12,https://i.ytimg.com/vi/xkPA_4m6UG4/maxresdefault.jpg
RqXrFAZfjDE,https://www.youtube.com/watch?v=RqXrFAZfjDE,My Favorite Korean BBQ in Korea,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

I've been living and teaching English in a small city in Korea called Anseong.  This video is a look inside my favorite Korean BBQ restaurant that is located right outside my apartment.  It is truly the best Korean BBQ meal that I've had in Korea!   

I take you on a journey and describe all of the fresh beef, pork, kimchi, vegetables and more! At the end, watch an interview with the Korean lady who cooks the food! 

If you have any questions about Korea or Korean food, then don't hesitate to contact me! 

Or visit my travel blog: http://thehungrypartier.com/",2015-02-21T13:45:19Z,200,False,,,,8493,194,14,https://i.ytimg.com/vi/RqXrFAZfjDE/maxresdefault.jpg
4fqo3iekT5I,https://www.youtube.com/watch?v=4fqo3iekT5I,"A Trip to the Outskirts of Yangon, Myanmar","📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

My Burmese friends kidnapped me and took me to the outskirts of Yangon, Myanmar.  Check out this video of my experience!",2015-01-30T10:07:36Z,397,False,,,,13226,410,149,https://i.ytimg.com/vi/4fqo3iekT5I/maxresdefault.jpg
pqULD3qAKGU,https://www.youtube.com/watch?v=pqULD3qAKGU,"Eating Fried Crickets in Yangon, Myanmar","📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Have you ever tried fried crickets? They taste like dried shrimp!  In Yangon, Myanmar, they sell these on the street.  I tried them with my Burmese friend in this video! When you go to Yangon, you have to try them.  They are a Myanmar specialty :)

For more info on Myanmar, check out my blog: www.thehungrypartier.com",2015-01-28T14:58:49Z,101,False,,,,10561,257,23,https://i.ytimg.com/vi/pqULD3qAKGU/maxresdefault.jpg
cHEaYGJDo2o,https://www.youtube.com/watch?v=cHEaYGJDo2o,Learn to Speak Korean!,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Korean is awesome! This is a video of me speaking Korean after living and teaching English for 1 year in Korea.  The Korean language is pretty easy to pick up, especially if you are immersed in the culture.  

I recommend getting a Korean friend to help you out - especially with the accent.  It's the best way to learn Korean!

If you have any questions about speaking Korean or studying Korean, then please contact me!  Or even if you have a question about Souht Korea in general, I am happy to help you out! It's really a great place. 

And check out my travel blog www.thehungrypartier.com :)",2014-12-23T11:53:42Z,198,False,,,,8733,204,31,https://i.ytimg.com/vi/cHEaYGJDo2o/sddefault.jpg
OVBHgqTxR1c,https://www.youtube.com/watch?v=OVBHgqTxR1c,A Tour Around My Rural Korean Village,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

I've been living and teaching English in this rural Korean village for the last 2 years.  I made this video to show you what life is like around my village. 

Check out my travel blog for more of my travel adventures across 50+ countries

http://thehungrypartier.com/",2014-11-27T10:20:01Z,705,False,,,,22176,407,36,https://i.ytimg.com/vi/OVBHgqTxR1c/maxresdefault.jpg
ak9gJa2IQcA,https://www.youtube.com/watch?v=ak9gJa2IQcA,Noryangjin Fish Market in Seoul (Live Octopus Eating),"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

The Noryangjin Fish Market is the #1 thing to do in Seoul! I've been living here for 2 years, and it's one of the most local, chaotic and bizarre Korean experiences that you can get in Seoul.

The Fish Market has over 1,000 species of fresh fish, including live octopus, shrimp, crab, lobster and more.  After you buy your fish, you can enjoy it at one of the local restaurants, where they will prepare it for you.

If you have enough courage at the fish market, you must try the live octopus! I ate it and it was a crazy experience!",2014-11-27T05:41:36Z,181,False,,,,13505,127,7,https://i.ytimg.com/vi/ak9gJa2IQcA/maxresdefault.jpg
UWLXGwkvnlc,https://www.youtube.com/watch?v=UWLXGwkvnlc,Eating Beondegi (Bugs) in Korea,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

This is a video of me eating Beondegi from a street vendor in Seoul, Korea.  Beondegi is a common street food & snack, that was the most disgusting that I've ever eaten.  It's literally boiled silkworms! 

I've eaten lots of crazy things since I've been living in Korea, but this tops the list for the worst.  If you come to Korea, then you must try Beondegi!

If you can eat an entire serving of Beondegi in one sitting, then I will personally award you with a medal.  Have fun!",2014-09-22T02:53:17Z,94,False,,,,6710,114,12,https://i.ytimg.com/vi/UWLXGwkvnlc/maxresdefault.jpg
bMIWHYj2b1M,https://www.youtube.com/watch?v=bMIWHYj2b1M,Living in Korea: 2 Seconds of Every Day for 1 Year,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

Today, I been living and teaching English in Korea for one year!  I have taken one 2 second video of every single day, and put together this fun ""recap"" video of my entire year!  

Enjoy watching videos of my journey across 13 new countries with, hundreds of new friends, amazing foods, wild parties, and new experiences!  

Please check out my blog- The Hungry Partier- and follow my journey eating and partying through 50+ countries! 

http://thehungrypartier.com/

Thanks and enjoy :)",2014-09-01T15:15:17Z,797,False,,,,11960,354,35,https://i.ytimg.com/vi/bMIWHYj2b1M/maxresdefault.jpg
6bnjxEPdRlw,https://www.youtube.com/watch?v=6bnjxEPdRlw,Sydney in 2 Minutes,"📲 My JUST GO APP is here! Connect w/ travelers for free: https://apple.co/3vYPr75 
✅ SUBSCRIBE for more travel videos: https://bit.ly/3iAZlnw

I filmed this video when I was in Sydney in August 2014.  Sydney is a spectacular city and I definitely want to go back (when I can afford it).  It's very expensive but well worth a visit! 

Some popular things to do in Sydney are walk the Harbour bridge, go to the Zoo and tour inside the The Sydney Opera House!  Also, make sure to eat a meat pie and a sausage roll, or some kangaroo if you can handle it ;)

Read more about Sydney on my blog post here!
http://thehungrypartier.com/sydney

Cheers mate :)",2014-08-25T23:57:42Z,112,False,,,,59347,1299,185,https://i.ytimg.com/vi/6bnjxEPdRlw/maxresdefault.jpg
